id,createdAt,updatedAt,deletedAt,evaluationFunctionId,partId,gradeParams,postResponseText,preResponseText,displayInputSymbols,livePreview,position,includeInPdf,universalResponseAreaId,contentAfter,separateFeedback,commonFeedbackColor,correctFeedbackColor,correctFeedbackPrefix,incorrectFeedbackColor,incorrectFeedbackPrefix,id,createdAt,updatedAt,deletedAt,name,url,userId,paramsSchema,remoteDocsUrl,includeDefaultTest,documentationContent
63f85a81-5640-4321-a613-d7cc3295071c,2024-08-22 11:44:28.325,2024-08-22 11:44:28.325,,66100e1c-1cff-4597-8be0-66d9f98cec5d,6e2be833-8d81-4e71-9c65-c04373daf98a,, in the matrix.,the dimension of the input vector must match the number of,False,False,6,False,797145b9-e3fa-4f0b-ab9d-e9bf62e272f7,"This is because each column of the matrix represents a basis vector in the output space, and the matrix needs to account for all components of the input vector.

&#x20;    &#x20;

**Matrix Notation:**

&#x20;  &#x20;

A matrix with $m$ rows and $n$ columns is denoted as an $m \times n$ matrix. Each element in the matrix is represented by $\Omega_{ij}$, where $i$ is the row index and $j$ is the column index.",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
8371c3ba-5faa-44b3-8258-212798fa8875,2024-08-07 14:26:26.151,2024-08-07 14:26:26.151,,66100e1c-1cff-4597-8be0-66d9f98cec5d,eb639e52-6a2e-4a9a-a0b5-376f1e878524,,,$d \rightarrow c$,False,False,1,False,c56c5110-65af-47b7-896e-24a3d0d5ce11,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
70ee985b-0a4d-4401-8c9f-e2d9631c6204,2024-08-06 18:54:03.149,2024-08-06 18:54:03.149,,66100e1c-1cff-4597-8be0-66d9f98cec5d,107c9895-ebd0-4424-b675-465f4089e618,,,$t \rightarrow e$,False,False,4,False,ca211b50-bd1e-41cd-bc12-7ded421d8c96,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
3ef6712e-a580-4da1-95f8-c8504badb7e1,2024-08-06 18:54:03.149,2024-08-06 18:54:03.149,,66100e1c-1cff-4597-8be0-66d9f98cec5d,107c9895-ebd0-4424-b675-465f4089e618,,,$b \rightarrow t$,False,False,3,False,8214940e-0f1d-48ce-a357-25b4ade3af76,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
d33f2ac3-09a0-4a88-86fe-feb014b9e3be,2024-08-06 18:54:03.149,2024-08-06 18:54:03.149,,66100e1c-1cff-4597-8be0-66d9f98cec5d,107c9895-ebd0-4424-b675-465f4089e618,,,$d \rightarrow c$,False,False,1,False,c56c5110-65af-47b7-896e-24a3d0d5ce11,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
b38777e1-bde6-4f91-98f5-94fb48017d86,2024-08-14 16:53:16.501,2024-08-14 16:53:16.501,,66100e1c-1cff-4597-8be0-66d9f98cec5d,bab9af1e-ef59-4987-8e13-bfebe5305a4b,, in the matrix.,the dimension of the input vector must match the number of,False,False,6,False,797145b9-e3fa-4f0b-ab9d-e9bf62e272f7,"This is because each column of the matrix represents a basis vector in the output space, and the matrix needs to account for all components of the input vector.

&#x20;    &#x20;

**Matrix Notation:**

&#x20;  &#x20;

A matrix with $m$ rows and $n$ columns is denoted as an $m \times n$ matrix. Each element in the matrix is represented by $\Omega_{ij}$, where $i$ is the row index and $j$ is the column index.",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
75abf560-6e9c-4778-bef5-9be1bfd4f295,2024-09-02 03:26:00.356,2024-09-02 03:26:00.356,,66100e1c-1cff-4597-8be0-66d9f98cec5d,c42d4dc7-6f74-477a-98d0-4f2b76bddd89,,,The effect is a ,False,False,0,True,2354857b-a6fd-48f8-80ba-187abba7692b,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
f621e049-1e3d-4165-8612-85332fe0ebe6,2024-09-02 05:45:05.028,2024-09-02 05:45:05.028,,66100e1c-1cff-4597-8be0-66d9f98cec5d,ee6869f0-4801-4d3f-999a-5c2b669229a6,,,The effect is a ,False,False,0,True,2354857b-a6fd-48f8-80ba-187abba7692b,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
ddd641f8-047a-439b-b932-2d1a9168f491,2024-09-02 08:32:37.969,2024-09-02 08:32:37.969,,66100e1c-1cff-4597-8be0-66d9f98cec5d,c213449f-92e4-4235-ac11-cbc0bd0d19ee,,,"If the system is defined as the gas plus the paddle wheel, shaft, drum, rope and weight:",False,False,1,False,ff35e573-56e0-485e-8749-7d5ce3228fff,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
7bd4e74e-7dc0-424a-9927-8ee625e1ab23,2024-09-02 08:32:37.969,2024-09-02 08:32:37.969,,66100e1c-1cff-4597-8be0-66d9f98cec5d,c213449f-92e4-4235-ac11-cbc0bd0d19ee,,,If the system is defined as the gas plus the paddle wheel and that part of the shaft which is inside the vessel:,False,False,0,False,ba63e488-2b1c-491d-ae04-6a815af57945,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
587ad80d-5f71-4419-8fbf-dc6445b91bb2,2024-09-09 14:29:36.208,2024-09-09 14:29:36.208,,66100e1c-1cff-4597-8be0-66d9f98cec5d,3eb40ed3-8a16-496d-82e5-d6b9b1ac4fe1,,,,False,False,0,False,1dc16989-0092-4b4c-a00f-572185fb4c23,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
b5e8cf8b-be20-4b9b-a0fe-c0fc66f47a63,2024-08-30 10:08:08.180,2024-08-30 10:08:08.180,,66100e1c-1cff-4597-8be0-66d9f98cec5d,a064c572-b592-4ac6-ba5a-a751b0f55bdf,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,4e11c324-3e16-46d8-a052-21233bb02b0b,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
126d39e3-5a9f-4001-9ba1-cbe5957b3231,2024-09-20 11:16:03.082,2024-09-20 11:16:03.082,,66100e1c-1cff-4597-8be0-66d9f98cec5d,9358b5bb-855c-4189-8543-0cb27bca627e,,,,False,False,1,False,516a6eb1-91a0-4bca-8a4a-6a3ebc40fd49,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
702a4237-c080-47e9-8eaa-1f38e3d332fb,2024-09-20 11:16:03.082,2024-09-20 11:16:03.082,,66100e1c-1cff-4597-8be0-66d9f98cec5d,9358b5bb-855c-4189-8543-0cb27bca627e,,,,False,False,0,False,2cfe40ee-89e7-4850-a349-343fcecd1fe8,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
0f60bc04-6228-4375-be33-5418f7d8aa4e,2024-09-20 11:31:24.957,2024-09-20 11:31:24.957,,66100e1c-1cff-4597-8be0-66d9f98cec5d,e52ec434-1aa7-4424-940d-4da59a9f8731,,,,False,False,2,False,110e4893-c4be-49b0-b86f-68563f3d3d53,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
c69e2ecd-b326-42b8-9eb0-ed3d4d8d13d6,2024-09-20 11:31:24.957,2024-09-20 11:31:24.957,,66100e1c-1cff-4597-8be0-66d9f98cec5d,e52ec434-1aa7-4424-940d-4da59a9f8731,,,,False,False,1,False,b80fcd48-ec65-4341-9c6e-7186a1e7a3f5,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
cf48062a-d8d8-4fed-a24a-27ffca0191dc,2024-09-20 11:31:24.957,2024-09-20 11:31:24.957,,66100e1c-1cff-4597-8be0-66d9f98cec5d,e52ec434-1aa7-4424-940d-4da59a9f8731,,,,False,False,0,False,26e4289a-0eea-433b-bba8-f11dde2b62d5,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
32eaa399-58af-4891-bea7-6e141f71404b,2024-09-20 11:01:25.419,2024-09-20 11:01:25.419,,66100e1c-1cff-4597-8be0-66d9f98cec5d,78f5d245-a550-4a35-81b6-a6ba41ed53a0,,monitoring,,False,False,2,False,b3595544-a7b7-46d9-87d9-2c1982a776f2,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
fad307d3-6a56-47d5-acf3-f07f5763b9d0,2024-09-20 11:01:25.419,2024-09-20 11:01:25.419,,66100e1c-1cff-4597-8be0-66d9f98cec5d,78f5d245-a550-4a35-81b6-a6ba41ed53a0,,monitoring,,False,False,1,False,8ab6d9e9-8a9d-4b49-8976-6e51d7884228,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
3675ea43-d4ce-4b00-bfd2-d66b86069e6e,2024-09-20 11:01:25.419,2024-09-20 11:01:25.419,,66100e1c-1cff-4597-8be0-66d9f98cec5d,78f5d245-a550-4a35-81b6-a6ba41ed53a0,,monitoring,,False,False,0,False,1fe69aa3-d865-47ed-b8b8-fd88020d790e,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
b116ffbd-27a0-454f-8a2b-139a9ed6c596,2024-09-20 11:16:17.015,2024-09-20 11:16:17.015,,66100e1c-1cff-4597-8be0-66d9f98cec5d,3682e72f-ec7a-4afb-a240-c939986b0ebb,,,,False,False,1,False,516a6eb1-91a0-4bca-8a4a-6a3ebc40fd49,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
98470796-6384-49b8-89f0-bf7e521de315,2024-09-20 11:16:17.015,2024-09-20 11:16:17.015,,66100e1c-1cff-4597-8be0-66d9f98cec5d,3682e72f-ec7a-4afb-a240-c939986b0ebb,,,,False,False,0,False,2cfe40ee-89e7-4850-a349-343fcecd1fe8,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
34886d9f-88a5-41a8-b3af-df17e3546bdc,2024-09-20 11:00:35.329,2024-09-20 11:00:35.329,,66100e1c-1cff-4597-8be0-66d9f98cec5d,943e776f-2ed9-469a-bd12-74967eba7a56,,monitoring,,False,False,2,False,b3595544-a7b7-46d9-87d9-2c1982a776f2,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
d78e3350-2a01-4118-8b01-43832e8c3608,2024-09-20 11:00:35.329,2024-09-20 11:00:35.329,,66100e1c-1cff-4597-8be0-66d9f98cec5d,943e776f-2ed9-469a-bd12-74967eba7a56,,monitoring,,False,False,1,False,8ab6d9e9-8a9d-4b49-8976-6e51d7884228,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
d83000db-9d1d-4b7c-853a-a105614a9fcf,2024-09-20 11:00:35.329,2024-09-20 11:00:35.329,,66100e1c-1cff-4597-8be0-66d9f98cec5d,943e776f-2ed9-469a-bd12-74967eba7a56,,monitoring,,False,False,0,False,1fe69aa3-d865-47ed-b8b8-fd88020d790e,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
315c31e9-b1ef-4d24-9923-cadc5e04146d,2024-09-20 11:32:44.090,2024-09-20 11:32:44.090,,66100e1c-1cff-4597-8be0-66d9f98cec5d,6281e967-9d90-4910-9a31-6104fc3ce647,,,,False,False,1,False,110e4893-c4be-49b0-b86f-68563f3d3d53,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
2dbe8f4c-dc3c-4a52-b8f7-090173072084,2024-09-20 11:32:44.090,2024-09-20 11:32:44.090,,66100e1c-1cff-4597-8be0-66d9f98cec5d,6281e967-9d90-4910-9a31-6104fc3ce647,,,,False,False,0,False,26e4289a-0eea-433b-bba8-f11dde2b62d5,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
d67d5a6b-2e98-4462-a944-c90332253b9a,2024-09-20 11:37:29.147,2024-09-20 11:37:29.147,,66100e1c-1cff-4597-8be0-66d9f98cec5d,3a146265-30f5-4008-b487-dd442d91ba5f,,,,False,False,2,False,97b15a93-034d-415e-aecf-47d063ec3600,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
5df8f032-0c91-4784-9d17-305f951e2e66,2024-09-20 11:37:29.147,2024-09-20 11:37:29.147,,66100e1c-1cff-4597-8be0-66d9f98cec5d,3a146265-30f5-4008-b487-dd442d91ba5f,,,,False,False,1,False,d6ef91a8-9961-4e73-882f-df7f17fe7fb9,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
c65b818d-1a6b-4a13-b7ba-24b1396188f0,2024-09-20 11:37:29.147,2024-09-20 11:37:29.147,,66100e1c-1cff-4597-8be0-66d9f98cec5d,3a146265-30f5-4008-b487-dd442d91ba5f,,,,False,False,0,False,3dcae3af-1887-44ff-9f86-4b04e33e36af,,True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
3e8ec7fc-3b1d-4192-8a66-abb04f147f43,2023-07-10 13:06:10.539,2023-07-10 13:06:10.539,,66100e1c-1cff-4597-8be0-66d9f98cec5d,25a8f233-8b0e-41ce-8695-75a148213e61,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
27d38ebc-33b8-4fb7-84ac-5994fd11cd18,2023-07-10 12:58:07.507,2023-07-10 12:58:07.507,,66100e1c-1cff-4597-8be0-66d9f98cec5d,9ed11ad1-1097-48d1-8571-4fc26e187317,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
71f50ea1-d62f-4418-b7c6-381652d96f9b,2023-07-10 12:35:31.842,2023-07-10 12:35:31.842,,66100e1c-1cff-4597-8be0-66d9f98cec5d,a67c1708-6568-4908-8cce-6b48ad764ae8,"{'rtol': '0.05', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
72c946de-616f-4ecf-bcef-8c1334771a33,2023-07-10 13:06:27.724,2023-07-10 13:06:27.724,,66100e1c-1cff-4597-8be0-66d9f98cec5d,ab5c236b-bfed-4313-b60a-ed055969386a,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
6a10304b-4f18-4e56-8c8f-3f1472ef5742,2023-06-06 02:50:27.065,2023-06-06 02:50:27.065,,66100e1c-1cff-4597-8be0-66d9f98cec5d,1c86359c-db65-4d99-97dc-2f76f9698b8b,{},,This response area is only set up with answer,False,False,1,False,cf891237-370e-4fac-b4d3-d5eb5587f028,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
a5c910e7-f6f7-4d05-b343-5d88d3f1834e,2023-06-27 07:15:22.959,2023-06-27 07:15:22.959,,66100e1c-1cff-4597-8be0-66d9f98cec5d,67982cdb-c43e-4296-a33a-dd9b82919ddd,"{'strict_syntax': False, 'elementary_functions': True}",,,False,False,0,False,b762b5aa-818d-4f39-b3c7-10f7b46149ca,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
4c24bb6a-647d-4931-9dce-0f26c3904dca,2023-07-28 09:55:20.207,2023-07-28 09:55:20.207,,66100e1c-1cff-4597-8be0-66d9f98cec5d,9a58b9ea-0ac1-4960-b042-756014d997e6,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
